"id","in_store","name","subcategory_name","category_name","menu_name","gpc_product_id","sku","url","site_type_id","created_at","updated_at","upc","unique_attrs","inventory_last_seen_at","orig_thumbnail_url","s3_thumbnail_url","orig_hero_url","s3_hero_url","orig_image_misc_url","s3_image_misc_url","brand","external_product_id","grocery_attrs","store_appearance","price","price_unit","category_path","gender"
"1845705","","6003 Premium Class 3 Rain Coat Mesh Lining With Black Bottom&#44; 4 Extra Large & 5 Extra Large","","","","","SPM7566237303","http://www.sears.com/gss-6003-premium-class-3-rain-coat-mesh/p-SPM7566237303",3,"2016-11-13 13:01:50.997802","2018-10-04 09:18:36.608305","","""source""=>""online"", ""image_url""=>""http://c.shld.net/rpx/i/s/pi/mp/1363/prod_3114240003?src=http%3A%2F%2Fsite.unbeatablesale.com%2F%2FEB169%2Fgsss269.gif&d=0cf3e2dc4bd41e4a80fb6977ae218a6fa7e67385"", ""brand_name""=>""GSS"", ""store_origin""=>""UnbeatableSale.com, Inc."", ""api_store_source""=>""sears"", ""cut_price_in_cents""=>""5480"", ""display_price_in_cents""=>""4248""","","","","","","","","GSS","","","","","","",""
"1727788","","MICHAEL  Laura Sleek Pointed Toe Ankle Boots - Black","","","","","0000000000000003354500000000000001399802P","http://www.sears.com/michael-kors-michael-laura-sleek-pointed-toe/p-0000000000000003354500000000000001399802P",3,"2016-11-16 05:42:23.090033","2018-10-04 08:29:23.528426","","""source""=>""online"", ""image_url""=>""http://c.shld.net/rpx/i/s/pi/mp/33545/prod_7475450417?src=http%3A%2F%2Fscarpetta.shoes%2Fq4-16%2Fmichael-michael-kors-laura-sleek-pointed-toe-ankle-boots-black-1.jpg&d=ed1705b8005aa433871b98110fc64e25b444ea4d"", ""brand_name""=>""Michael Kors"", ""store_origin""=>""1 ShoeSmart"", ""api_store_source""=>""sears"", ""cut_price_in_cents""=>""49500"", ""display_price_in_cents""=>""26200""","","","","","","","","Michael Kors","","","","","","",""
"326553","","Picture Hanging Kit - Mintcraft PH-121123 Picture Hanging Set - HANGER PICTURE KIT 5-10LB ZINC - ORG","","","","","SPM8458568027","http://www.sears.com/mintcraft-picture-hanging-kit-mintcraft-ph-121123-picture/p-SPM8458568027",3,"2016-10-15 11:34:28.864702","2018-10-04 11:22:09.365039","","""source""=>""online"", ""image_url""=>""http://c.shld.net/rpx/i/s/pi/mp/23175/prod_5581492427?src=http%3A%2F%2Fimages.orgill.com%2Flarge%2F8764144.jpg&d=84451e326931f40af134f303ee1bb06043362b15"", ""brand_name""=>""Mintcraft"", ""store_origin""=>""USAetail"", ""api_store_source""=>""sears"", ""cut_price_in_cents""=>""3499"", ""display_price_in_cents""=>""3195""","","","","","","","","Mintcraft","","","","","","",""
"1830677","","Velleman MK112 Brain Game (Simon Says)","","","","","SPM13493234924","http://www.sears.com/velleman-mk112-brain-game-simon-says-toys/p-SPM13493234924",3,"2016-11-13 03:15:56.601308","2018-10-04 09:14:10.656619","","""source""=>""online"", ""image_url""=>""http://c.shld.net/rpx/i/s/pi/mp/10152790/prod_15615685924?src=http%3A%2F%2Fdb8img.com%2Fimages%2FimageH%2FNDAB007GP3UZY.jpg&d=af381962b7b92dc31d3434fce1888ef8e3e72013"", ""brand_name""=>""Velleman"", ""store_origin""=>""DiligentBuy"", ""api_store_source""=>""sears"", ""cut_price_in_cents""=>NULL, ""display_price_in_cents""=>""1982""","","","","","","","","Velleman","","","","","","",""
"2118302",0,"Her Name Is Erma [LP] - VINYL","VINYL","COMPACT DISC","VIDEO/COMPACT DISC",43960,"32238253","https://api.bestbuy.com/click/-/32238253/pdp",4,"2018-09-14 10:00:00.475733","2018-09-14 10:00:00.475733","8592735004597","""new""=>""false"", ""plot""=>NULL, ""type""=>""Music"", ""color""=>NULL, ""depth""=>NULL, ""genre""=>""R&B Soul"", ""lists""=>NULL, ""score""=>NULL, ""width""=>NULL, ""active""=>""true"", ""format""=>""VINYL"", ""height""=>NULL, ""images""=>""{\""image\""=>[{\""rel\""=>\""Front_Standard\"", \""unitOfMeasure\""=>\""pixels\"", \""width\""=>\""500\"", \""height\""=>\""491\"", \""href\""=>\""https://img.bbystatic.com/BestBuy_US/images/products/3223/32238253_sa.jpg\""}, {\""rel\""=>\""Front_Large\"", \""unitOfMeasure\""=>\""pixels\"", \""width\""=>\""163\"", \""height\""=>\""160\"", \""href\""=>\""https://img.bbystatic.com/BestBuy_US/images/products/3223/32238253_sb.jpg\""}, {\""rel\""=>\""Front_Thumbnail\"", \""unitOfMeasure\""=>\""pixels\"", \""width\""=>\""54\"", \""height\""=>\""53\"", \""href\""=>\""https://img.bbystatic.com/BestBuy_US/images/products/3223/32238253_s.gif\""}, {\""rel\""=>\""Front_Detail\"", \""unitOfMeasure\""=>\""pixels\"", \""width\""=>\""105\"", \""height\""=>\""103\"", \""href\""=>\""https://img.bbystatic.com/BestBuy_US/images/products/3223/32238253_sc.jpg\""}, {\""rel\""=>\""Front_Medium\"", \""unitOfMeasure\""=>\""pixels\"", \""width\""=>\""70\"", \""height\""=>\""69\"", \""href\""=>\""https://img.bbystatic.com/BestBuy_US/images/products/3223/32238253fp.gif\""}]}"", ""onSale""=>""false"", ""source""=>""bestbuy"", ""studio""=>NULL, ""weight""=>NULL, ""classId""=>""77"", ""devices""=>NULL, ""digital""=>""false"", ""members""=>NULL, ""artistId""=>NULL, ""carriers""=>NULL, ""planType""=>NULL, ""platform""=>NULL, ""preowned""=>""false"", ""sellerId""=>NULL, ""shipping""=>""{\""ground\""=>\""3.99\"", \""secondDay\""=>\""8.99\"", \""nextDay\""=>\""13.99\"", \""vendorDelivery\""=>nil}"", ""bundledIn""=>NULL, ""clearance""=>""false"", ""condition""=>""New"", ""contracts""=>NULL, ""crossSell""=>NULL, ""listingId""=>NULL, ""mobileUrl""=>""https://api.bestbuy.com/click/-/32238253/pdp"", ""orderable""=>""Available"", ""planPrice""=>NULL, ""salePrice""=>""17.99"", ""startDate""=>""2016-04-29"", ""validFrom""=>NULL, ""albumLabel""=>""Cornbread Records"", ""albumTitle""=>""Her Name Is Erma"", ""angleImage""=>NULL, ""artistName""=>""Erma Franklin"", ""esrbRating""=>NULL, ""largeImage""=>""https://img.bbystatic.com/BestBuy_US/images/products/3223/32238253_sb.jpg"", ""mediaCount""=>NULL, ""monoStereo""=>NULL, ""mpaaRating""=>NULL, ""spin360Url""=>NULL, ""studioLive""=>NULL, ""subclassId""=>""1072"", ""validUntil""=>NULL, ""accessories""=>NULL, ""aspectRatio""=>NULL, ""carrierPlan""=>NULL, ""description""=>NULL, ""fulfilledBy""=>""BestBuy.com"", ""marketplace""=>""false"", ""mediumImage""=>""https://img.bbystatic.com/BestBuy_US/images/products/3223/32238253fp.gif"", ""minutePrice""=>NULL, ""modelNumber""=>""31593076"", ""releaseDate""=>""2016-11-25"", ""softwareAge""=>NULL, ""addToCartUrl""=>""https://api.bestbuy.com/click/-/32238253/cart"", ""affiliateUrl""=>NULL, ""buybackPlans""=>NULL, ""carrierPlans""=>NULL, ""categoryPath""=>""{\""category\""=>[{\""id\""=>\""cat00000\"", \""name\""=>\""Best Buy\""}, {\""id\""=>\""abcat0600000\"", \""name\""=>\""Movies & Music\""}, {\""id\""=>\""cat02001\"", \""name\""=>\""Music\""}]}"", ""departmentId""=>""8"", ""freeShipping""=>""false"", ""homeDelivery""=>""false"", ""outletCenter""=>NULL, ""planCategory""=>NULL, ""planFeatures""=>NULL, ""regularPrice""=>""17.99"", ""screenFormat""=>NULL, ""shippingCost""=>""3.99"", ""specialOrder""=>""false"", ""topViewImage""=>NULL, ""tradeInValue""=>NULL, ""backViewImage""=>NULL, ""dollarSavings""=>""0.00"", ""leftViewImage""=>NULL, ""priceWithPlan""=>NULL, ""quantityLimit""=>""3"", ""requiredParts""=>NULL, ""softwareGrade""=>NULL, ""warrantyLabor""=>NULL, ""warrantyParts""=>NULL, ""itemUpdateDate""=>""2018-08-23T04:42:52"", ""percentSavings""=>""0.0"", ""rightViewImage""=>NULL, ""shippingWeight""=>""1.01"", ""technologyCode""=>NULL, ""bestSellingRank""=>NULL, ""largeFrontImage""=>""https://img.bbystatic.com/BestBuy_US/images/products/3223/32238253_sb.jpg"", ""lengthInMinutes""=>NULL, ""longDescription""=>NULL, ""numberOfPlayers""=>NULL, ""priceUpdateDate""=>""2018-06-20T00:01:40"", ""productFamilies""=>NULL, ""productTemplate""=>""Music"", ""protectionPlans""=>NULL, ""relatedProducts""=>NULL, ""secondaryMarket""=>NULL, ""accessoriesImage""=>NULL, ""activationCharge""=>NULL, ""activeUpdateDate""=>""2017-02-24T13:51:46"", ""customerTopRated""=>""false"", ""energyGuideImage""=>NULL, ""includedItemList""=>NULL, ""parentalAdvisory""=>""false"", ""priceRestriction""=>NULL, ""shortDescription""=>NULL, ""techSupportPlans""=>NULL, ""lowPriceGuarantee""=>""true"", ""productVariations""=>NULL, ""salesRankLongTerm""=>NULL, ""carrierModelNumber""=>NULL, ""onlineAvailability""=>""true"", ""protectionPlanTerm""=>""HER"", ""protectionPlanType""=>NULL, ""remoteControlImage""=>NULL, ""salesRankShortTerm""=>NULL, ""alternateCategories""=>NULL, ""alternateViewsImage""=>NULL, ""customerReviewCount""=>NULL, ""inStoreAvailability""=>""false"", ""originalReleaseDate""=>NULL, ""salesRankMediumTerm""=>NULL, ""earlyTerminationFees""=>NULL, ""familyIndividualCode""=>NULL, ""freeShippingEligible""=>""true"", ""shippingRestrictions""=>NULL, ""affiliateAddToCartUrl""=>NULL, ""customerReviewAverage""=>NULL, ""linkShareAffiliateUrl""=>NULL, ""protectionPlanDetails""=>NULL, ""theatricalReleaseDate""=>NULL, ""friendsAndFamilyPickup""=>""true"", ""monthlyRecurringCharge""=>NULL, ""onlineAvailabilityText""=>""Shipping: Usually ships in 1 business day"", ""protectionPlanLowPrice""=>NULL, ""frequentlyPurchasedWith""=>NULL, ""inStoreAvailabilityText""=>""Store Pickup: Not Available"", ""protectionPlanHighPrice""=>NULL, ""shippingLevelsOfService""=>""{\""shippingLevelOfService\""=>[{\""serviceLevelId\""=>\""5\"", \""serviceLevelName\""=>\""One Day\"", \""unitShippingPrice\""=>\""13.99\""}, {\""serviceLevelId\""=>\""3\"", \""serviceLevelName\""=>\""Two Day\"", \""unitShippingPrice\""=>\""8.99\""}, {\""serviceLevelId\""=>\""1\"", \""serviceLevelName\""=>\""Standard\"", \""unitShippingPrice\""=>\""3.99\""}]}"", ""softwareNumberOfPlayers""=>NULL, ""proposition65WarningType""=>""05"", ""proposition65WarningMessage""=>NULL, ""onlineAvailabilityUpdateDate""=>""2017-02-24T13:51:46"", ""inStoreAvailabilityUpdateDate""=>""2018-08-23T04:42:52"", ""linkShareAffiliateAddToCartUrl""=>NULL, ""monthlyRecurringChargeGrandTotal""=>NULL","","https://img.bbystatic.com/BestBuy_US/images/products/3223/32238253_s.gif","","","","https://img.bbystatic.com/BestBuy_US/images/products/3223/32238253_sa.jpg","","","3643674","","","","","",""
"1563007","","ALLPOWERS������� New 18V 5W Portable Solar Car Boat Power Solar Panel Battery Charger Maintainer for Automobile Motorcycle Tra","","","","","SPM16579361507","http://www.sears.com/allpowers-new-18v-5w-portable-solar-car/p-SPM16579361507",3,"2016-11-01 02:49:55.239627","2018-10-04 07:38:55.328309","","""source""=>""online"", ""image_url""=>""http://c.shld.net/rpx/i/s/pi/mp/10153567/prod_17630857007?src=http%3A%2F%2Fc.shld.net%2Frpx%2Fi%2Fs%2Fpi%2Fmp%2F21875%2Fprod_5148094627%3Fsrc%3Dhttp%253A%252F%252Fimages.factoryadvantage.com%252Fcatalog%252Fproducts%252F111%252F1116715410%252Flarge.jpg%26d%3Dd6dc2fd6e12d33e4497e674196cca887c24c1070&d=48e89b68375b894405d7cf5ebc75d6fce595a3a9"", ""brand_name""=>""ALLPOWERS"", ""store_origin""=>""Big Electron Liquidators"", ""api_store_source""=>""sears"", ""cut_price_in_cents""=>""3545"", ""display_price_in_cents""=>""3222""","","","","","","","","ALLPOWERS","","","","","","",""
"1965787","","Business Source Two Pocket Folder - Letter - 8.50 Width x 11 Length Sheet Size - 100 Sheet Capacity - 3 x Prong Fastener...","","","","","SPM11618926115","",3,"2016-10-26 03:56:31.42022","2018-10-04 09:31:33.662694","","""source""=>""online"", ""image_url""=>""http://c.shld.net/rpx/i/s/pi/mp/3198/prod_6933906515?src=http%3A%2F%2Fimg.wfrcdn.com%2Flf%2F49%2Fhash%2F9678%2F7083095%2F1%2F1%2F1.jpg&d=20ebd6fcea8bd21216378e96a1794ced40bf073a"", ""brand_name""=>""Business Source"", ""store_origin""=>""BisonOffice.com"", ""api_store_source""=>""sears"", ""cut_price_in_cents""=>NULL, ""display_price_in_cents""=>NULL","","","","","","","","Business Source","","","","","","",""
"949578","","Iron-On Patches 5""X5"" 4/Pkg-Light & Dark Denim","","","","","SPM10964122525","http://www.sears.com/dritz-iron-on-patches-5inchx5inch-4-pkg-light-dark/p-SPM10964122525",3,"2016-11-09 20:45:06.935007","2018-10-04 10:44:48.573251","","""source""=>""online"", ""image_url""=>""http://c.shld.net/rpx/i/s/pi/mp/3793/prod_10177095525?src=http%3A%2F%2Fallmyphotosonline.com%2FNimages%2FBuy%2F217373252.jpg&d=62d535ff269d23eb72a8c6cc5977779ce297286e"", ""brand_name""=>""Dritz"", ""store_origin""=>""FastMedia"", ""api_store_source""=>""sears"", ""cut_price_in_cents""=>NULL, ""display_price_in_cents""=>""2513""","","","","","","","","Dritz","","","","","","",""
"1430441","","6 pcs Beach Sand Toys Set Trolley Bucket Hand Tools Rake Shovel Sand Molds","","","","","SPM16903992207","http://www.sears.com/insten-6-pcs-beach-sand-toys-set-trolley/p-SPM16903992207",3,"2016-11-06 10:43:43.539512","2018-10-03 13:30:04.710413","","""source""=>""online"", ""image_url""=>""http://c.shld.net/rpx/i/s/pi/mp/10153567/prod_17984257307?src=http%3A%2F%2Fc.shld.net%2Frpx%2Fi%2Fs%2Fpi%2Fmp%2F3793%2Fprod_10185375425%3Fsrc%3Dhttp%253A%252F%252Fallmyphotosonline.com%252FNimages%252FBuy%252F292838262.jpg%26d%3D37f26e05d933ca181082734ff13bb7064dd087ff&d=59251e6d2518ebf9ceda9593e861e4efe869f9cb"", ""brand_name""=>""Insten"", ""store_origin""=>""Big Electron Liquidators"", ""api_store_source""=>""sears"", ""cut_price_in_cents""=>""4685"", ""display_price_in_cents""=>""4259""","","","","","","","","Insten","","","","","","",""
"2108866",1,"On the Old Spanish Trail [DVD] [1947]","FAITH","DVD SOFTWARE","VIDEO/COMPACT DISC",586,"30679777","https://api.bestbuy.com/click/-/30679777/pdp",4,"2018-09-14 09:49:08.3414","2018-09-14 09:49:08.3414","874757063294","""new""=>""false"", ""plot""=>""With the defection of Gene Autry from the Republic lot, Roy Rogers was truly the King of the Singing Cowboys. In On the Old Spanish Trail, Rogers is for the first time teamed with Latin American singing favorite Tito Guizar. The plot finds Roy and Tito involved with a travelling cowboy tentshow in the modern west. Though there are an abundance of action highlights, the film is lighthearted in nature, as evidenced by the character name of Andy Devine, \""Cookie Bullfincher\"". Rogers and Guizar later costarred with more impressive results in The Gay Ranchero.~Hal Erickson"", ""type""=>""Movie"", ""color""=>NULL, ""depth""=>NULL, ""genre""=>""Western"", ""lists""=>NULL, ""score""=>NULL, ""width""=>NULL, ""active""=>""true"", ""format""=>""DVD"", ""height""=>NULL, ""images""=>""{\""image\""=>[{\""rel\""=>\""Front_Original\"", \""unitOfMeasure\""=>\""pixels\"", \""width\""=>\""704\"", \""height\""=>\""1000\"", \""href\""=>\""https://img.bbystatic.com/BestBuy_US/images/products/3067/30679777_so.jpg\""}, {\""rel\""=>\""Front_Thumbnail\"", \""unitOfMeasure\""=>\""pixels\"", \""width\""=>\""54\"", \""height\""=>\""77\"", \""href\""=>\""https://img.bbystatic.com/BestBuy_US/images/products/3067/30679777_s.gif\""}, {\""rel\""=>\""Front_Detail\"", \""unitOfMeasure\""=>\""pixels\"", \""width\""=>\""105\"", \""height\""=>\""149\"", \""href\""=>\""https://img.bbystatic.com/BestBuy_US/images/products/3067/30679777_sc.jpg\""}, {\""rel\""=>\""Front_Standard\"", \""unitOfMeasure\""=>\""pixels\"", \""width\""=>\""352\"", \""height\""=>\""500\"", \""href\""=>\""https://img.bbystatic.com/BestBuy_US/images/products/3067/30679777_sa.jpg\""}, {\""rel\""=>\""Front_Large\"", \""unitOfMeasure\""=>\""pixels\"", \""width\""=>\""113\"", \""height\""=>\""160\"", \""href\""=>\""https://img.bbystatic.com/BestBuy_US/images/products/3067/30679777_sb.jpg\""}, {\""rel\""=>\""Front_Medium\"", \""unitOfMeasure\""=>\""pixels\"", \""width\""=>\""70\"", \""height\""=>\""99\"", \""href\""=>\""https://img.bbystatic.com/BestBuy_US/images/products/3067/30679777fp.gif\""}]}"", ""onSale""=>""false"", ""source""=>""bestbuy"", ""studio""=>""Willette Acquisition Corp."", ""weight""=>NULL, ""classId""=>""126"", ""devices""=>NULL, ""digital""=>""false"", ""members""=>NULL, ""artistId""=>NULL, ""carriers""=>NULL, ""planType""=>NULL, ""platform""=>NULL, ""preowned""=>""false"", ""sellerId""=>NULL, ""shipping""=>""{\""ground\""=>\""3.99\"", \""secondDay\""=>\""10.79\"", \""nextDay\""=>\""16.25\"", \""vendorDelivery\""=>nil}"", ""bundledIn""=>NULL, ""clearance""=>""false"", ""condition""=>""New"", ""contracts""=>NULL, ""crossSell""=>NULL, ""listingId""=>NULL, ""mobileUrl""=>""https://api.bestbuy.com/click/-/30679777/pdp"", ""orderable""=>""Available"", ""planPrice""=>NULL, ""salePrice""=>""9.99"", ""startDate""=>""2015-07-21"", ""validFrom""=>NULL, ""albumLabel""=>NULL, ""albumTitle""=>""On the Old Spanish Trail"", ""angleImage""=>NULL, ""artistName""=>NULL, ""esrbRating""=>NULL, ""largeImage""=>""https://img.bbystatic.com/BestBuy_US/images/products/3067/30679777_sb.jpg"", ""mediaCount""=>NULL, ""monoStereo""=>NULL, ""mpaaRating""=>""NR"", ""spin360Url""=>NULL, ""studioLive""=>NULL, ""subclassId""=>""5815"", ""validUntil""=>NULL, ""accessories""=>NULL, ""aspectRatio""=>NULL, ""carrierPlan""=>NULL, ""description""=>NULL, ""fulfilledBy""=>""BestBuy.com"", ""marketplace""=>""false"", ""mediumImage""=>""https://img.bbystatic.com/BestBuy_US/images/products/3067/30679777fp.gif"", ""minutePrice""=>NULL, ""modelNumber""=>""30715851"", ""releaseDate""=>""2016-02-16"", ""softwareAge""=>NULL, ""addToCartUrl""=>""https://api.bestbuy.com/click/-/30679777/cart"", ""affiliateUrl""=>NULL, ""buybackPlans""=>NULL, ""carrierPlans""=>NULL, ""categoryPath""=>""{\""category\""=>[{\""id\""=>\""cat00000\"", \""name\""=>\""Best Buy\""}, {\""id\""=>\""abcat0600000\"", \""name\""=>\""Movies & Music\""}, {\""id\""=>\""cat02015\"", \""name\""=>\""Movies & TV Shows\""}]}"", ""departmentId""=>""8"", ""freeShipping""=>""false"", ""homeDelivery""=>""false"", ""outletCenter""=>NULL, ""planCategory""=>NULL, ""planFeatures""=>NULL, ""regularPrice""=>""9.99"", ""screenFormat""=>NULL, ""shippingCost""=>""3.99"", ""specialOrder""=>""false"", ""topViewImage""=>NULL, ""tradeInValue""=>NULL, ""backViewImage""=>NULL, ""dollarSavings""=>""0.00"", ""leftViewImage""=>NULL, ""priceWithPlan""=>NULL, ""quantityLimit""=>""3"", ""requiredParts""=>NULL, ""softwareGrade""=>NULL, ""warrantyLabor""=>NULL, ""warrantyParts""=>NULL, ""itemUpdateDate""=>""2018-09-13T04:30:35"", ""percentSavings""=>""0.0"", ""rightViewImage""=>NULL, ""shippingWeight""=>""0.25"", ""technologyCode""=>NULL, ""bestSellingRank""=>NULL, ""largeFrontImage""=>""https://img.bbystatic.com/BestBuy_US/images/products/3067/30679777_sb.jpg"", ""lengthInMinutes""=>""56"", ""longDescription""=>NULL, ""numberOfPlayers""=>NULL, ""priceUpdateDate""=>""2017-02-20T14:50:52"", ""productFamilies""=>NULL, ""productTemplate""=>""Movies"", ""protectionPlans""=>NULL, ""relatedProducts""=>NULL, ""secondaryMarket""=>NULL, ""accessoriesImage""=>NULL, ""activationCharge""=>NULL, ""activeUpdateDate""=>""2017-02-20T14:50:52"", ""customerTopRated""=>""false"", ""energyGuideImage""=>NULL, ""includedItemList""=>NULL, ""parentalAdvisory""=>NULL, ""priceRestriction""=>NULL, ""shortDescription""=>NULL, ""techSupportPlans""=>NULL, ""lowPriceGuarantee""=>""true"", ""productVariations""=>NULL, ""salesRankLongTerm""=>NULL, ""carrierModelNumber""=>NULL, ""onlineAvailability""=>""true"", ""protectionPlanTerm""=>""ON "", ""protectionPlanType""=>NULL, ""remoteControlImage""=>NULL, ""salesRankShortTerm""=>NULL, ""alternateCategories""=>NULL, ""alternateViewsImage""=>NULL, ""customerReviewCount""=>NULL, ""inStoreAvailability""=>""true"", ""originalReleaseDate""=>NULL, ""salesRankMediumTerm""=>NULL, ""earlyTerminationFees""=>NULL, ""familyIndividualCode""=>NULL, ""freeShippingEligible""=>""true"", ""shippingRestrictions""=>NULL, ""affiliateAddToCartUrl""=>NULL, ""customerReviewAverage""=>NULL, ""linkShareAffiliateUrl""=>NULL, ""protectionPlanDetails""=>NULL, ""theatricalReleaseDate""=>""1947"", ""friendsAndFamilyPickup""=>""true"", ""monthlyRecurringCharge""=>NULL, ""onlineAvailabilityText""=>""Shipping: Usually ships in 1 business day"", ""protectionPlanLowPrice""=>NULL, ""frequentlyPurchasedWith""=>NULL, ""inStoreAvailabilityText""=>""Store Pickup: Not Available"", ""protectionPlanHighPrice""=>NULL, ""shippingLevelsOfService""=>""{\""shippingLevelOfService\""=>[{\""serviceLevelId\""=>\""5\"", \""serviceLevelName\""=>\""One Day\"", \""unitShippingPrice\""=>\""16.25\""}, {\""serviceLevelId\""=>\""3\"", \""serviceLevelName\""=>\""Two Day\"", \""unitShippingPrice\""=>\""10.79\""}, {\""serviceLevelId\""=>\""1\"", \""serviceLevelName\""=>\""Standard\"", \""unitShippingPrice\""=>\""3.99\""}]}"", ""softwareNumberOfPlayers""=>NULL, ""proposition65WarningType""=>""05"", ""proposition65WarningMessage""=>NULL, ""onlineAvailabilityUpdateDate""=>""2018-09-12T21:32:50"", ""inStoreAvailabilityUpdateDate""=>""2018-09-13T04:30:35"", ""linkShareAffiliateAddToCartUrl""=>NULL, ""monthlyRecurringChargeGrandTotal""=>NULL","","https://img.bbystatic.com/BestBuy_US/images/products/3067/30679777_s.gif","","","","https://img.bbystatic.com/BestBuy_US/images/products/3067/30679777_sa.jpg","","","42516","","","","","",""
"1403062","","Mac Mineralize Charged Water Skin Hydrating Mist 3.4 Oz","","","","","SPM8524456131","http://www.sears.com/m-a-c-mac-mineralize-charged-water-skin-hydrating-mist/p-SPM8524456131",3,"2016-10-26 08:42:01.045521","2018-10-03 13:21:20.143157","","""source""=>""online"", ""image_url""=>""http://c.shld.net/rpx/i/s/pi/mp/27954/prod_8675744131?src=http%3A%2F%2Fallmyphotosonline.com%2FNimages%2FABS444%2FB00AD5JLMK.jpg&d=1cee7f78823ae8cbc082a4cf297f22d844617ee9"", ""brand_name""=>""M.A.C"", ""store_origin""=>""ErgodE"", ""api_store_source""=>""sears"", ""cut_price_in_cents""=>""5265"", ""display_price_in_cents""=>""4782""","","","","","","","","M.A.C","","","","","","",""
"1787046","","Clif Bar - Organic Blueberry Crisp - Case of 12 - 2.4 oz","","","","","SPM12808345919","http://www.sears.com/honest-green-clif-bar-organic-blueberry-crisp-case/p-SPM12808345919",3,"2016-11-11 15:58:27.536866","2018-10-04 08:48:07.705879","","""source""=>""online"", ""image_url""=>""http://c.shld.net/rpx/i/s/pi/mp/10140771/prod_15185032219?src=https%3A%2F%2Fcdn.shopify.com%2Fs%2Ffiles%2F1%2F1436%2F2600%2Fproducts%2FHonestGreen_Images_722252102607.jpg&d=298d25b096d461578348b160a66b87684d01450e"", ""brand_name""=>""UNFI-PHI"", ""store_origin""=>""WorldStores"", ""api_store_source""=>""sears"", ""cut_price_in_cents""=>NULL, ""display_price_in_cents""=>""2837""","","","","","","","","UNFI-PHI","","","","","","",""
"394403","","Adjustable High Quality Speed Jump Rope Fitness Rope,Many Style (8)","","","","","SPM8947933924","http://www.sears.com/noone-adjustable-high-quality-speed-jump-rope-fitness/p-SPM8947933924",3,"2016-10-16 19:27:51.704163","2018-10-04 12:24:45.227595","","""source""=>""online"", ""image_url""=>""http://c.shld.net/rpx/i/s/pi/mp/10152790/prod_15624927224?src=http%3A%2F%2Fdb8img.com%2Fimages%2FimageA%2FNDAB00VY9GV68.jpg&d=1ffeedba3767a75e648d4a92060687bd5fd3797b"", ""brand_name""=>""NOONE"", ""store_origin""=>""DiligentBuy"", ""api_store_source""=>""sears"", ""cut_price_in_cents""=>NULL, ""display_price_in_cents""=>""3222""","","","","","","","","NOONE","","","","","","",""
"543959","","HP B1T13AT Desktop Keyboard and Mouse Combo with Mouse Pad","","","","","SPM10386345018","http://www.sears.com/hp-b1t13at-desktop-keyboard-and-mouse-combo/p-SPM10386345018",3,"2016-10-19 00:50:13.040933","2018-10-04 11:20:26.812814","887111236647","""source""=>""online"", ""image_url""=>""http://c.shld.net/rpx/i/s/pi/mp/4097/prod_12186200518?src=http%3A%2F%2Fwww.techforless.com%2Fcimages%2Fxl%2F299525.JPG&d=455ae5f3538201639168f5d241e404612e689ae7"", ""brand_name""=>""HP"", ""store_origin""=>""Tech For Less LLC"", ""api_store_source""=>""sears"", ""cut_price_in_cents""=>""2925"", ""display_price_in_cents""=>""2497""","","","","","","","","HP","","","","","","",""
"540864","","Iconic Pet 2 Pack Pretty Pet Apparel without Sleeves - X-Large","","","","","029V008500643000P","http://www.kmart.com/iconic-pet-2-pack-pretty-pet-apparel-without/p-029V008500643000P",3,"2016-10-22 02:37:10.313204","2018-10-04 09:39:53.398747","799665920500","""source""=>""Online"", ""image_url""=>""http://c.shld.net/rpx/i/s/i/spin/10160312/prod_1925133312"", ""brand_name""=>""Iconic Pet"", ""store_origin""=>""K"", ""api_store_source""=>""kmart"", ""cut_price_in_cents""=>NULL, ""display_price_in_cents""=>""3497""","2016-11-29 12:14:58.739276","","","http://c.shld.net/rpx/i/s/i/spin/10160312/prod_1925133312","https://s3.amazonaws.com/searchhaystack/detailed_product_images/SearsKmart/SearsKmart_SKU_029V008500643000P_hero.jpg","","https://s3.amazonaws.com/searchhaystack/detailed_product_images/SearsKmart/SearsKmart_SKU_029V008500643000P_misc.jpg","Iconic Pet","","","","","","",""
"1438547","","SV903 Maca Extract - 500 Mg -   100 Capsules","","","","","SPM7620704703","http://www.sears.com/vitabase-sv903-maca-extract-500-mg/p-SPM7620704703",3,"2016-10-27 05:15:33.918863","2018-10-03 13:32:43.952415","","""source""=>""online"", ""image_url""=>""http://c.shld.net/rpx/i/s/pi/mp/1363/prod_3168984503?src=http%3A%2F%2Fsite.unbeatablesale.com%2FEB226%2Fvtbs123.gif&d=0bc4f088239ae90b15915bbabcc6d04fe1c58fb8"", ""brand_name""=>""vitabase"", ""store_origin""=>""UnbeatableSale.com, Inc."", ""api_store_source""=>""sears"", ""cut_price_in_cents""=>""3808"", ""display_price_in_cents""=>""3149""","","","","","","","","vitabase","","","","","","",""
